#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
203465	26574	4137	117743	110308	HSPC277	-	AATF	MAPT	BFR2|CHE-1|CHE1|DED	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	FRET	physical	Barbato C (2003)	PUBMED:14697667	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NY61	-	NP_036270	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3200197	4137	22631	110308	204623	-	-	MAPT	Ywhaz	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	1110013I11Rik|14-3-3zeta|AI596267|AL022924|AU020854	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P63101	-	NP_001240736|NP_001240734|NP_001240735|NP_035870	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200198	4137	16832	110308	201130	-	-	MAPT	Ldhb	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI790582|H-Ldh|LDH-B|LDH-H|Ldh-2|Ldh2	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P16125	-	NP_001303251|NP_001289694|NP_032518	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200199	4137	11465	110308	197946	-	RP23-82I5.1	MAPT	Actg1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AL023024|Actg|Actl|E51	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P63260	Q4KL81	NP_033739|NP_001300852	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200200	4137	21991	110308	204290	-	-	MAPT	Tpi1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI255506|Tpi|Tpi-1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P17751	-	NP_033441	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200201	4137	14645	110308	199947	-	-	MAPT	Glul	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	GS|Glns	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P15105	-	NP_032157	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200202	4137	12408	110308	198531	-	-	MAPT	Cbr1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AW261796|CR|Cbr	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P48758	B2RXY7	NP_031646	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200203	4137	12799	110308	198792	-	RP24-319D9.2	MAPT	Cnp	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	CNPase|Cnp-1|Cnp1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P16330	Q3TYL9|Q3TYV5	NP_001139790|NP_034053	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200204	4137	18648	110308	202130	-	-	MAPT	Pgam1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	2310050F24Rik|Pgam-1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9DBJ1	Q3U7Z6	NP_075907	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200205	4137	14870	110308	200101	-	-	MAPT	Gstp1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	GstpiB	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P19157	-	NP_038569	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200206	4137	12313	110308	198454	-	-	MAPT	Calm1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI256814|AI327027|AI461935|AL024000|CaM|Calm	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P62204	-	NP_033920|NP_001300863	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200207	4137	11676	110308	198068	-	-	MAPT	Aldoc	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI847350|AU040929|Aldo3|Scrg2	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P05063	-	NP_001290352|NP_033787	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200208	4137	268373	110308	234487	-	RP23-198N14.9	MAPT	Ppia	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	2700098C05|Cphn|CyP-18|CypA	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P17742	Q5SVY2	NP_032933	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200209	4137	20655	110308	203387	-	-	MAPT	Sod1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	B430204E11Rik|Cu/Zn-SOD|CuZnSOD|Ipo-1|Ipo1|SODC|Sod-1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P08228	-	NP_035564	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200210	4137	18655	110308	202133	-	-	MAPT	Pgk1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Pgk-1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P09411	-	NP_032854	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200211	4137	12349	110308	198483	-	-	MAPT	Car2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI131712|CAII|Ca2|Car-2|Ltw-5|Lvtw-5	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P00920	-	NP_033931	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200212	4137	17448	110308	201467	-	-	MAPT	Mdh2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	MDH|Mdh-2|Mor-1|Mor1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P08249	-	NP_032643	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200213	4137	22145	110308	204375	-	-	MAPT	Tuba4a	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	M[a]4|Tuba4	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P68368	-	NP_033473|NP_001300652|NP_001300653	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200214	4137	104069	110308	222330	-	-	MAPT	Sncb	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI838531|betaSYN	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q91ZZ3	-	NP_291088	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200215	4137	68312	110308	212800	-	-	MAPT	Gstm7	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	0610005A07Rik|AI894236|Cd203c	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q80W21	D3YVP5	NP_080948	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200216	4137	14751	110308	200021	-	RP23-349I9.4	MAPT	Gpi1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Amf|Gpi|Gpi-1|Gpi-1r|Gpi-1s|Gpi-1t|Gpi1-r|Gpi1-s|Gpi1-t|Gpi1s|MF|NK|NK/GPI|Nlk|Org|Pgi|Phi	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P06745	-	NP_032181	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200217	4137	11758	110308	198118	-	-	MAPT	Prdx6	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	1-cysPrx|9430088D19Rik|AA690119|Aop2|Aop2-rs3|Brp-12|CC26|CP-3|GPx|Ltw-4|Ltw4|Lvtw-4|NSGP|NSGPx|ORF06|Prdx5|Prdx6-rs3|aiPLA2|mKIAA0106	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	O08709	D3Z0Y2|Q6GT24	NP_001290337|NP_031479	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200218	4137	11429	110308	197925	-	-	MAPT	Aco2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Aco-2|Aco3|D10Wsu183e	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q99KI0	-	NP_542364	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200219	4137	20964	110308	203600	-	RP23-132C19.2	MAPT	Syn1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Syn-1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	O88935	-	NP_001104250|NP_038708	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200220	4137	22223	110308	204423	-	-	MAPT	Uchl1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AW822034|C88048|PGP 9.5|PGP9.5|R75593|UCH-L1|UCHL-1|gad	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9R0P9	-	NP_035800	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200221	4137	12631	110308	198684	-	-	MAPT	Cfl1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AA959946|Cof|n-cofilin	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P18760	Q544Y7	NP_031713	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200222	4137	14860	110308	200093	-	-	MAPT	Gsta4	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	GST5.7|mGsta4	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P24472	-	NP_034487	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200223	4137	55949	110308	207744	-	RP23-13C17.3	MAPT	Eef1b2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	2810017J07Rik|Eef1b	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	O70251	-	NP_061266	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200224	4137	18039	110308	201757	-	-	MAPT	Nefl	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI847934|CMT2E|NF-L|NF68|Nfl	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P08551	-	NP_035040	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200225	4137	14661	110308	199956	-	-	MAPT	Glud1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI118167|Gdh-X|Glud|Gludl	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P26443	Q3TSQ7	NP_032159	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200226	4137	14432	110308	199828	-	-	MAPT	Gap43	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	B-50|Basp2|GAP-43	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P06837	-	NP_032109	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200227	4137	17196	110308	201336	-	-	MAPT	Mbp	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	C76307|Hmbpr|R75289|golli-mbp|mld|shi	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P04370	Q542T4|Q3UGF3|Q5D096	NP_034907|NP_001020416|NP_001020426|NP_001020429|NP_001020427|NP_001020430|NP_001020425|NP_001020422	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200228	4137	268860	110308	234569	-	-	MAPT	Abat	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	9630038C02Rik|AI255750|ENSMUSG00000051226|Gabaat|Gabat|Gm9851|I54|Laibat|X61497	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P61922	-	NP_766549|NP_001164449	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200229	4137	13807	110308	199452	-	-	MAPT	Eno2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI837106|D6Ertd375e|Eno-2|NSE	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P17183	Q545V3	NP_038537|NP_001289571	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200230	4137	14718	110308	199999	-	-	MAPT	Got1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI789014|Got-1|cAspAT|cCAT	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P05201	-	NP_034454	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200231	4137	20910	110308	203564	-	RP23-17P12.13-002	MAPT	Stxbp1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AI317162|AI326233|MMS10-G|Ms10g|Munc-18a|Munc18-1|N-sec1|Rb-sec1|Sxtbp1|Unc18-1|Unc18h|nsec1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	O08599	-	NP_001107041|NP_033321	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200232	4137	18477	110308	202018	-	RP23-177C18.2	MAPT	Prdx1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	MSP23|NkefA|OSF-3|OSF3|PAG|Paga|PrdxI|PrxI|TDX2|TPxA|Tdpx2|prx1	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P35700	-	NP_035164	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200233	4137	14719	110308	200000	-	-	MAPT	Got2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AL022787|FABP-pm|Got-2|mAspAT	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P05202	-	NP_034455	-	-	-	-	-	-	Homo sapiens	Mus musculus
3200234	4137	22627	110308	204619	-	RP23-78H4.1	MAPT	Ywhae	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AU019196	Reconstituted Complex	physical	Stefanoska K (2018)	PUBMED:29382714	9606	10090	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P62259	Q5SS40	NP_033562	-	-	-	-	-	-	Homo sapiens	Mus musculus
